OfficeName,Pincode
Lawad BO,322204
Sop BO,322204
Parita BO,322219
Lokapada B.O,762030
Bamanda B.O,762024
Bilabadi B.O,762024
Biramchandrapur B.O,762024
Jagati B.O,762014
Janhapanka B.O,762014
Laxmiprasad B.O,762014
Budrukia B.O,762103
Burangia B.O,762103
Demingia B.O,762103
Kachhabali B.O,762103
Kudupanga B.O,762103
Mahasingi B.O,762103
Pakari B.O,762103
Gudikia B.O,762021
Hatimunda B.O,762021
Manamboli B.O,642127
Nirar Dam B.O,642127
Old Valparai B.O,642127
Thimmankothu B.O,642005
Thippampatti B.O,642107
Huidrom B.O,795010
Kameng Kakching B.O,795010
Sawombung B.O,795010
Yourbung B.O,795010
Heibongpokpi B.O,795146
Arapti B.O,795130
Lairabokhong B.O,795130
Urup B.O,795130
Langthabal B.O,795003
Mongsangei B.O,795003
Ahallup B.O,795002
Awangpotsangbam B.O,795002
Bengoon Maning Leikai B.O,795132
Chabung Company B.O,795132
Chirai Muslim B.O,795132
Laphupat B.O,795132
Loukok Mayai Leikai B.O,795132
Mayang Impahl Bengoon B.O,795132
Mutum Phibou B.O,795132
Tera Khoidum Mayai Leikai B.O,795132
Uchiwa B.O,795132
Uchiwa Wangban B.O,795132
Awangjiri B.O,795134
Heikrujam B.O,795134
Kadamparai Power House B.O,642101
Minparai B.O,642101
Navamalai Camp B.O,642101
Upper Aliyar Dam B.O,642101
Athu Pollachi B.O,642103
Divansapudur B.O,642103
Ganapathipalayam B.O,642103
Barodia B.O,313602
Batharda Kalan B.O,313602
Batharda Khurd B.O,313602
Modi B.O,313602
Onarsingh Ki Bhagal B.O,313602
Vana B.O,313602
Bhanda B.O,313803
Dhinkwas B.O,313803
Suveri B.O,313803
Hatizar B.O,321028
Jahangirpur B.O,321028
Ajau B.O,321303
Bansi Khurd B.O,321303
Bhont B.O,321303
Nagla Tehriyan B.O,321302
Sehna B.O,321302
Veerampura B.O,321302
Guhana B.O,321203
Alukuli BO,638453
Kottupullampalayam BO,638453
Gudakkarai BO,638454
LMPalapalayam BO,638455
Pandiampalayam BO,638455
Talguni BO,638456
Akhegwo B.O,797114
Hutsu B.O,797114
Lephori B.O,797114
Pungkhuri B.O,797114
Vadakkuthaiyurpalayam BO,638102
Chennampatti BO,638504
Komarayanur BO,638504
Palakuttaipattipudur BO,638504
Dalavoipettai BO,638312
Thottipalayam BO,638312
Vairamangalam BO,638312
Kadirampatti BO,638107
Kurichi BO,638314
Mathur BO,638314
Mukasipudur BO,638314
Mylambadi BO,638314
Pachampalayam BO,638314
Vellitirupur BO,638314
Ingur BO,638052
Sappayapuram B.O,637505
Nachipatti B.O,636455
Karumandisellipalayam BO,638052
Olapalayam BO,638052
Periyavettuvapalayam BO,638052
Appakudal BO,638315
Oricheri BO,638315
Perundalaiyur BO,638315
Sinthagoundenpalayam BO,638315
Vellalapalayam BO,638315
Punjaipalatholuvu BO,638751
Rustamgarh BO,207002
Alampalayam BO,638501
BargurAnthiyur BO,638501
Ennamangalam BO,638501
Thavittupalayam BO,638501
Kalingarayanpalayam Pudur BO,638301
Gangapuram BO,638102
Perode BO,638102
Elavamalai BO,638316
Kasthurbagram BO,638101
Koothampatti BO,638101
Mukasi Hanumanpalli BO,638101
Palliyuthu BO,638101
Kandikattuvalasu BO,638115
Kasbapettai BO,638115
Padakchapli B.O,301027
Ballupura B.O,301408
Thana B.O,301408
Sakat B.O,301415
Motiwara B.O,301415
Alaora B.O,301026
Peproli B.O,301026
Khutabpura B.O,301702
Matalwas B.O,301702
Palpur B.O,301702
Barodakan B.O,321607
Harsana B.O,321607
Jaoli B.O,321607
Leeli B.O,321607
Ramnagar B.O,321607
Karoda B.O,301020
Jatiyana B.O,301403
Mirjapur B.O,301403
Singhania BO,322230
Bargama BO,322230
Kanjoli BO,322230
Khareta BO,322230
Mandawara BO,322230
Morda BO,322238
Pahadi BO,322238
Pali BO,322236
Vijaypura BO,322236
Bhanakpura BO,321610
BIJAYANAGAR,768108
Baduapali B.O,768113
Jhankarpali B.O,768005
Vadakkuveppilankulam BO,627109
Panrimalai BO,627110
Pappankulam BO,627110
Rampaluga Reneda B.O,768234
Hirma B.O,768202
Raghunathpali B.O,768213
Samasingha B.O,768213
Bhaurkhol B.O,768219
Kudabaga B.O,768219
Charpali B.O,768226
Kandheikela B.O,768226
Katabaga B.O,768225
Maneswar B.O,768005
Baham B.O,768112
Jayantapur B.O,768112
Padiabahal B.O,768112
MEGHPAL,768112
Barhamundi B.O,768107
Chakuliabahal B.O,768107
Katangapani B.O,768107
Mahalingkudar B.O,768107
Basiapara B.O,768105
Gursale B.O,413109
Korta B.O,470881
Patnakuya B.O,470881
Mankaura B.O,470675
Sitanagar B.O,470675
Harduya Sadak B.O,470663
Mojipura B.O,470663
Sakha B.O,470663
Barkhera Bais B.O,470772
Botrai B.O,470666
Sukha B.O,470666
Deori Jmadar B.O,470880
Khamriya Ajitpur B.O,470880
Ramgarh B.O,470880
Desipalayam BO,638459
Karapadi BO,638459
Panayampalli BO,638459
Kavilipalayam BO,638402
Periyur BO,638402
Vinnapalli BO,638402
Germalam BO,638401
Aralavadi BO,638461
Gettavadi BO,638461
Gumtapuram BO,638461
Tegnarai BO,638461
Holipur BO,233304
Kaneri BO,233304
Bhadaura BO,232333
Lahna BO,232333
Maniya BO,232333
NAULI,232333
Seorai BO,232333
Utrauli BO,232333
Sauri BO,275205
Sonwani BO,233228
Babari B.O,301412
Bamanwas B.O,301412
Anantpura B.O,301713
Jasai B.O,301427
Sodawas B.O,301427
Bahroj B.O,301404
Jindoli B.O,301404
Santo B.O,301708
Doomroli B.O,301703
Kanhawas B.O,301703
Balluwas B.O,301407
Giglana B.O,301704
Kathoowas B.O,301704
Khoondrot B.O,301704
Naghori B.O,301705
Chaubara B.O,301706
Pholadpur B.O,301706
Sainthli B.O,301026
Bulari B.O,301409
Tehtra B.O,301409
Balapadraramapuram B.O,627953
Kilanilithanallur B.O,627953
Komarudappapuram B.O,627953
Thalaivankottai B.O,627755
Vadakkupudur B.O,627755
Veeriruppu B.O,627755
Ayyapuram B.O,627855
Chinthamani B.O,627855
Punniahpuram B.O,627855
Ichanda B.O,627857
Vadugapatti B.O,627757
Viswanathaperi B.O,627757
Melakalangal B.O,627860
Melamarudappapuram B.O,627860
Pasta B.O,321203
Au B.O,321203
Samai Kheda B.O,321203
Bedham B.O,321206
Jateri B.O,321203
Syorawali B.O,321206
Piprau B.O,321614
Talchhera B.O,321614
Jasupura B.O,321409
Kalsada B.O,321409
Karawali B.O,321409
Mainapura B.O,321409
Randhirgarh B.O,321406
Saindhli B.O,321406
Suhari B.O,321406
Bahtana B.O,321203
Bahaj B.O,321203
Bakhel B.O,307025
Barli B.O,307025
Leepuram B.O,629702
Kutasingha B.O,767068
Matiapali B.O,767068
Ranisarda B.O,767020
Periyattirukonam BO,621701
Sundakudi BO,621701
Kuhur BO,621703
Manthurai BO,621703
Inamattur BO,621704
Periyavenmani BO,621704
Adhanakurichi BO,621719
Edayakurichi BO,621719
Therku Thamaraikulam B.O,629701
Kalpadi B.O,629204
Garua Maksudpur BO,232332
Kaniyurpalladam BO,641659
Andipatti BO,624621
Jhita Kalan BO,143413
Takhutuchak BO,143115
Thummalagundu BO,624802
Koovakkapatti BO,624710
Kadiana BO,144410
Khaira BO,144410
Dhina BO,144022
Dhingrian BO,144102
Haripur Sirowal BO,144102
Kotla BO,144106
Manko BO,144106
Sarobad BO,144106
Hellor BO,144021
Dhaliwal BO,144002
Kohala BO,144002
Dolike Sunderpur BO,144302
Kishanpur BO,144302
Behram Sarista BO,144201
Bhatnura Lubana BO,144201
Binpalke BO,144201
Kalia Sanktra BO,143419
Mahmoodpura BO,143419
Manawan BO,143419
Sangatpura BO,143409
Warrian BO,143409
Barwala BO,143416
Bhangala BO,143416
Dhariwal BO,143416
Gharyala BO,143416
Sabhra BO,143416
Chuhar Chak Khurd BO,152028
Karnana BO,144513
Rukmaniammalpuram B.O,627860
Ilambuvanam B.O,628902
Kadalai B.O,628902
Kalugachalapuram B.O,628902
Thalaikattupuram B.O,628902
Kappulingampatti B.O,628714
Tennampatti B.O,628714
Vadakkuvandanam B.O,628714
Avalnatham B.O,628502
Ayyaneri B.O,628502
Chitrampatti B.O,628502
East Pandavarmangalam B.O,628502
Boothalapuram B.O,628905
Kandasamypuram B.O,628905
Kilaarunachalapuram B.O,628905
Sankaralingapuram B.O,628904
Vedapatti B.O,628904
Irachi B.O,628720
Kamanaickanpatti B.O,628720
Pipu dipu B.O,790102
K/nokno B.O,792131
Longfong B.O,792131
Senewa B.O,792131
Wakka B.O,792131
Payum B.O,791001
Rumgong B.O,791001
New Mohong B.O,792056
Vijoypur B.O,792056
Namdang B.O,792120
Ranglum B.O,792120
Thingbu B.O,790105
Rasulpur BO,144513
Allachaur BO,144514
Kariam BO,144514
Miani Bakerpur BO,144804
Nandgaon B.O,422305
Bharam B.O,423401
Bhatgaon B.O,423401
Chinchondi B.O,423401
Deshmane B.O,423401
Nimgaon Madh B.O,423401
Savargaon B.O,423401
Shirasgaon Lauki B.O,423401
Astane B.O,423205
Chikhalohal B.O,423205
Dongrale B.O,423205
Sapthshringigarh B.O,423501
Bahaduri B.O,422205
Sonjamb B.O,422205
Varkheda B.O,422205
Mahalpatane B.O,423213
Takali KH B.O,422306
Kukane B.O,423105
Ronzane B.O,423105
Sherul B.O,423105
Vadgaon B.O,423105
Jalgaon Nimbayati B.O,423104
Nagapur B.O,423104
Raipur B.O,423104
Vanjarwadi B.O,423104
Khirdisathe B.O,423403
Kusur B.O,423403
Ambasan B.O,423204
Dyane B.O,423204
Bharoli BO,144503
Chhamunda B.O,768105
Hatibari B.O,768105
Badapada B.O,768221
Kechhopani B.O,768221
Kuturimal B.O,768221
Rangiatikira B.O,768221
Kasheli B.O,416707
Rajwadi B.O,416707
Parchuri B.O,415637
Dasur B.O,416713
Shivane Budruk B.O,416713
Gavane B.O,416712
Ambabadi B.O,765025
Takarjala B.O,799011
Sankumabari B.O,799011
Bhongaon B.O,444203
Takli Viro B.O,444203
Banoda Eklara B.O,444204
Katel Kolad B.O,444204
Tunki B.O,444204
Badagochha B.O,761151
Bhagabanpur B.O,761151
Gangapur B.O,761109
Gaudagotha B.O,761109
Padmapur B.O,761109
Sidhapur B.O,761109
Pandiapathara B.O,761116
Gobindapur B.O,761146
Thuruburai B.O,761146
Paikapada B.O,765018
Bhamini B.O,765024
Bichikote B.O,765024
Kirejhola B.O,766111
Nagpada B.O,766111
Karangamal B.O,766118
Kendupati B.O,766118
Saradhapur B.O,766118
Biromal B.O,766104
Bisora B.O,766104
Jathili B.O,765025
Karini B.O,765025
Khambariguda B.O,765025
Banamalipur B.O,799007
Bodhjungnagar B.O,799210
Kalibazar B.O,799210
Khasnoagaon B.O,799008
Mariamnagar B.O,799008
Reshambagan B.O,799008
Indranagar B.O,799006
Kathalbagan B.O,799006
Barkathalia B.O,799211
Bijoynagar Bazar B.O,799211
Chachubazar B.O,799211
Dighalia Bazar B.O,799211
Burakha Landless Colony B.O,799035
Dinabandhupara B.O,799035
Majlishpur B.O,799035
Surjamaninagar B.O,799130
Viveknagar B.O,799130
Balubon B.O,799212
Boxonagar B.O,799102
Dhajanagar B.O,799102
Gazaria B.O,799102
Kalamcherra B.O,799102
Darogamura B.O,799212
Sundartilla B.O,799212
Matia B.O,766036
Boden B.O,766015
Khairpadar B.O,766015
Tambachhoda B.O,766015
Tarapur B.O,766015
Khaliakani B.O,766016
Ghuman BO,144503
Kangroor BO,144503
Kahlon BO,144517
Kot Ranjha BO,144517
Dakala BO,147007
Gulhar BO,147105
Gulzarpura BO,147105
Harayu Khurd BO,147105
Jogewal BO,147105
Behmna BO,147101
Hansron BO,144421
Mehmoodpur BO,144421
Nainkalan BO,147007
Jhandi BO,147007
Borale B.O,423106
Jamdhari B.O,423106
Vehelgaon B.O,423106
Jalgaon KH B.O,424109
Pardhadi B.O,424109
Mehune B.O,423212
Sakuri B.O,423212
Gajarwadi B.O,422303
Sarolethadi B.O,422303
Chinchkhed B.O,422209
Dhondgavan B.O,422209
Karsul B.O,422209
Materewadi B.O,422209
Pachorewani B.O,422209
Umbarkhed B.O,422209
Vaygaon B.O,423108
Akhatwade B.O,423301
Kandane B.O,423301
Karanjad B.O,423301
Khamtane B.O,423301
Munjwad B.O,423301
Vanoli B.O,423301
Virgaon B.O,423301
Kaulana B.O,423208
Savkarwadi B.O,423208
Aliyabad B.O,423302
Akbarpur BO,144621
Muddowal BO,144802
Ramidi BO,144802
Subhanpur BO,144802
Kanjli BO,144802
Otur B.O,423501
Jandir BO,144201
Loharan BO,144201
Randhawa Masanda BO,144004
Raipur Rasulpur BO,144004
Nurpur BO,144004
Tehang BO,144410
Mithapur BO,144022
Kandola BO,144103
Isherwal BO,144102
Mohaddipur BO,144102
Chuharwali BO,144102
Chukhiara BO,144106
Jalbhe BO,144106
Athola BO,144002
Gakhlan BO,144002
Duhre BO,144302
Cholang BO,144201
Kingra Chowala BO,144201
Laroi BO,144201
Madhopur Jhander BO,144201
Pachranga BO,144201
Daroli Khurd BO,144104
Nussi BO,144004
Bal BO,144004
Budhiana BO,144025
Manjhari B.O,766016
Naktikani B.O,766016
Udesurung B.O,766016
Ainlabhata B.O,766018
Badkarlakote B.O,766018
Karmeli B.O,766018
Bhejipadar B.O,766014
Brahmaniguda B.O,766014
Budhidhara B.O,766014
Chichiaguda B.O,766014
Chingersar B.O,766014
Matigaon B.O,766014
Meriabandhali B.O,766014
Bandhakona B.O,766013
Churagaon B.O,766013
Deypur B.O,766013
Paruaguda B.O,766013
Boria B.O,766012
Boringpadar B.O,766012
Kashrupada B.O,766012
Laitara B.O,766012
Sirol B.O,766012
Tonsir B.O,766012
Tundla B.O,766012
Turlakhaman B.O,766012
Sonamani sepaipara B.O,799035
Gandhigram B.O,799012
Amtali B.O,799130
Champamura Bazar B.O,799130
Kanchanmala B.O,799130
Uttar Dasgharia B.O,799212
Barbhata B.O,766036
Bargaon B.O,766036
Dumuria B.O,766036
Kanduljhar B.O,766036
Arebeda B.O,766017
Chenbagaramanputhur B.O,629301
Anandanadarkudy B.O,629201
Santhapuram B.O,629201
Pottakulam B.O,629401
Variyoor B.O,629401
Derisanamcope B.O,629851
Kadukkarai B.O,629851
Keeriparai B.O,629851
North Soorankudy B.O,629501
Pazhavilai B.O,629501
Saral Agasteeswaram B.O,629203
James Town B.O,629401
Ratnapuram B.O,629851
Thadikarankonam B.O,629851
Isanthimangalam B.O,629852
Pozhikkarai B.O,629501
Puthenthurai B.O,629501
Rajakkamangalam B.O,629502
Bolani B.O,770037
Kumakela B.O,770037
Pankadihi B.O,770037
Sargigarh B.O,770037
Chitapedi B.O,770035
Limida B.O,770035
Vedvyas B.O,769004
Badagaon B.O,754250
Kumbharmath B.O,416605
Bilwas B.o,416608
Chindar B.O,416614
Gaudwadi B.O,416614
Trimbak B.O,416614
Anelih B.O,792110
Minthong B.O,792131
Nginu B.O,792131
pangchou B.O,792131
Kanubari B.O,792130
Khotnu B.O,792131
Shergaon B.O,790003
Thrizino B.O,790001
Dahung B.O,790116
Dedza B.O,790116
Karko B.O,791002
Sakpret B.O,790104
Loiliang B.O,792001
Tafragam B.O,792001
Tezu Govt. College B.O,792001
Tindolong B.O,792001
Joram B.O,791120
Talo B.O,791120
Mukto B.O,790105
Tippi B.O,790114
Muri B.O,791122
Nacho B.O,791122
Sippi B.O,791122
Bhanokhar B.O,301035
Jatwara B.O,301035
Salwari B.O,301035
Bhonker B.O,301707
Mehesra B.O,301707
Dariba Project B.O,301410
Gordhanpura B.O,301410
Syaluta B.O,301410
Khera B.O,301402
Nagdi B.O,312615
Amberi B.O,416605
Kalse B.O,416605
Nandrukh B.O,416605
Taramumbari B.O,416613
Tondavali B.O,416626
Bharni B.O,416632
Katta B.O,416612
Shivdav B.O,416620
Aynal B.O,416602
Kalmath B.O,416602
Nandgaon B.O,416602
Savdav B.O,416602
Shirvande B.O,416602
Bordave B.O,416603
Tiravade B.O,416604
Kurangavane B.O,416703
Deulwada B.O,416608
Masde B.O,416608
Tambaldeg B.O,416615
Dahibav B.O,416630
Munge B.O,416630
Waghotan B.O,416804
Jhinjiriguda B.O,762021
Kasabasa B.O,762021
Kattingia B.O,762021
Pokharibandha B.O,762110
Rabingia B.O,762110
Salaguda B.O,762110
Sarkipada B.O,762110
Sudra B.O,762110
Tikarabaju B.O,762110
Karkin B.O,431105
Shevta B.O,431105
Hiradpuri B.O,431137
Adgaon BK B.O,431007
Naregaon B.O,431007
Ghat Shendra B.O,431147
Jamdi Jahangir B.O,431147
Karanjkheda B.O,431147
Babhulgaon (Pirachi) B.O,431115
Chabhara B.O,431704
Delub B.O,431750
Kamtha B.O,431750
Wakad B.O,431745
Chikhali B.O,431746
Halda B.O,431746
Mangalsangavi B.O,431746
Bembari B.O,431801
Moghali B.O,431801
Palaj B.O,431801
Arli B.O,431710
Bamni B.O,431710
Badur B.O,431710
Talni B.O,431710
Thara B.O,431810
Ballur B.O,431717
Chondi B.O,431717
Degaon BK B.O,431717
Thathur B.O,642104
Vellamalai B.O,642130
Vadakkipalayam B.O,642110
Kanjampatti B.O,642003
Unjavelampatti B.O,642003
Vellalapalayam B.O,642120
Mettubavi B.O,641202
Urulikkal B.O,642127
Odayakulam B.O,642129
Mannur B.O,642005
Reddiarur B.O,642007
Kolarpatti B.O,642107
Lakshmapuram B.O,642107
Ijairong B.O,795146
Irengnaga B.O,795146
Khabi B.O,795134
Kangchup Chiru B.O,795146
Bungte Chiru B.O,795134
Awangkhul B.O,795159
Charoi Tupul B.O,795159
S.Bolkot B.O,795107
Saitu B.O,795107
Thingkai Khullen B.O,795134
Charoi Khullel B.O,795124
Tokpalamdan B.O,795124
Arong B.O,795132
Heibong Makhong B.O,795132
Maibam Konjil B.O,795132
Hayel Hangoon B.O,795132
Khousabung B.O,795133
Torbung B.O,795133
Tuisang Gothal B.O,795133
Wangoo B.O,795133
Langpok B.O,795134
Leimapokpam B.O,795134
Oinam B.O,795134
Pukhrambam B.O,795134
Dhedmaria B.O,307025
Mandawal B.O,307025
Mandwa B.O,307025
Medi B.O,307025
Merpur B.O,307025
Adwas B.O,313703
Ajbara B.O,313703
Shishvi B.O,313703
Lopada B.O,313203
Phalichada B.O,313203
Sakroda B.O,313203
Vadiyar B.O,313203
Alsigarh B.O,313031
Baghpura B.O,313702
Jekra B.O,313702
Rao Madra B.O,313708
Saidem B.O,313708
Teja Ka Was B.O,313708
Gejvi B.O,313906
Padawali B.O,313906
Sameeja B.O,313906
Vass B.O,313906
Dheemari B.O,313702
Dodawali B.O,313702
Godana B.O,313702
Sallada B.O,313905
Sarsia B.O,313905
Udaipuria Jagir B.O,313905
Kharsan B.O,313602
Bawalwara B.O,313803
Khanmeen B.O,313803
Larathi B.O,313803
Pograkalan B.O,313803
Saroli B.O,313803
Jogiwara B.O,307025
Kagwas B.O,307025
Samoli B.O,307025
Sandraf B.O,307025
Burambavade B.O,416811
Manche B.O,416811
Belnekhurd B.O,416601
Harkul Khurd B.O,416601
Rathivade B.O,416616
Shravan B.O,416616
Bhirvande B.O,416609
Digavle B.O,416609
Hadpid B.O,416610
Pandur B.O,416812
Padve B.O,416534
Khudi B.O,416611
Kasarde B.O,416801
Itkare B.O,415403
Tujarpur B.O,415403
Banpuri B.O,415306
Upalavi B.O,416306
Palashi B.O,415307
Balavadi (KHN) B.O,415307
Gharniki B.O,415308
Pimpri Budruk B.O,415308
Burli B.O,416308
Dudhondi B.O,416308
Charan B.O,415405
Meni B.O,415405
Panumbre Turf Warun B.O,415405
Balavadi(Bhalavani) B.O,416309
Bamnoli B.O,416436
Devikhindi B.O,415309
Vasumbe B.O,415309
Rethare Dharan B.O,415407
Chikhali B.O,415408
Karmala B.O,415408
Rile B.O,415408
Tupari B.O,415313
Yedemachindra B.O,415409
Naijhar B.O,313703
Semal B.O,313703
Madri B.O,313702
Makradeo B.O,313702
Saradeet B.O,313702
Sisarma B.O,313031
Jhadoli B.O,313708
Kyari B.O,313708
Loharcha B.O,313708
Malwa Ka Chora B.O,313708
Amloda B.O,313038
Bhabrana B.O,313038
Boraj B.O,313324
Gajpur B.O,313324
Piparda B.O,313324
Badrada B.O,313324
Mandawar B.O,313341
Miyala B.O,313341
Thikarwas B.O,313341
Godhaji Ja Gaon B.O,305921
Kukar Khera B.O,305921
Kukra B.O,305921
Samliya B.O,305921
Togi B.O,305921
Kuanthal B.O,313332
Liki B.O,313332
Mamore B.O,325602
Sawan Bhadon B.O,325602
Dungarja B.O,325201
Binayaka B.O,325004
Nonera B.O,325004
Pushod B.O,325004
Rajopa B.O,325004
Baluheda B.O,325602
Dhulet B.O,325602
Goyanda B.O,326529
Salawad B.O,326023
Titarwasa  B.O,326023
Jarga B.O,326038
Panwar B.O,326038
Piplaj B.O,326038
Sojpur B.O,326038
Sumar B.O,326038
Madar BO,144025
Jallowal BO,144303
Rohjari BO,144303
Sadana BO,144303
Tajpur BO,144026
Khurla BO,144003
Longodeva BO,152028
Malpur BO,144508
Kulam BO,144514
Saloh BO,144514
Moperipalayam BO,641659
Dasanur BO,641305
Kallar BO,641305
Ellapalayam BO,641697
Therampalayam BO,641697
Ambodi BO,638459
Thekkampatti BO,641113
Tholampalayam BO,641113
Vivekanandapuram BO,641113
Bellaipalayam BO,641302
Athikadavu BO,641104
Giddampalayam BO,641659
Kaduvettipalayam BO,641659
Pethikuttai BO,638459
Jadayampalayam BO,641302
Sinnakallipatti BO,641302
Thimmanur BO,641302
Karavalimadapur BO,641668
Semmandampalayam BO,641668
Appanaickenpatti BO,641402
Rasipalayam BO,641402
Illuppapalayam BO,641302
Subbarayanpudur BO,641668
Sagathali Thana B.O,312615
Badwal B.O,312401
Mahuda B.O,312401
Jarkhana B.O,312403
Parsoli B.O,312403
Ratichandjikakhera B.O,312403
Amarpura B.O,312022
Anwalhera B.O,312022
Kherpura B.O,312022
Pal B.O,312022
Palka B.O,312022
Veerawali B.O,312615
Prathvipura BO,312624
Munjwa B.O,312403
Satola B.O,312403
Gopalpura B.O,312022
Kheri B.O,312022
Parsoli B.O,312022
Mohanpura B.O,311604
Ralayata B.O,311604
Sarana B.O,311604
Shyam Garh B.O,311604
Palri B.O,311026
Rupaheli Khurd B.O,311026
Sirdiyas B.O,311026
Bagudar B.O,311202
Bavri B.O,311202
Kandappagoundenvalasu BO,638051
Murungatholuvu BO,638051
Mulapalayam BO,638002
Pudur BO,638002
Muthayeepalayam BO,638153
Sinniampalayam BO,638104
Swaminathapuram BO,638104
Velampalayam BO,638104
Kolanalli BO,638154
Vellottamparappu BO,638154
Kandasamipalayam BO,638109
Karukkampalayam BO,638109
Kokkarayanpettai BO,638007
Pappampalayam BO,638007
Pherima B.O,797106
Sircarkathankanni BO,638752
Pallagoundenpalayam BO,638056
Maravapalayam BO,638051
Minnapalayam BO,638109
Thandampalayam BO,638109
Gnanipalayam BO,638112
Kanagapuram BO,638112
Thoranavavi BO,638110
Kullampalayam BO,638476
Nagadevampalayam BO,638476
Kanakkampalayam BO,638505
KondayampalayamBhavani BO,638505
Kalingiam BO,638453
Alathur BO,638455
Ayyampalayam BO,638455
Kalichettipalayam Mettupalayam BO,638455
Sirukalanji BO,638751
Thippampalayam BO,638751
Periaveerasangli BO,638056
Ponmudi BO,638056
Voipodi BO,638056
Thuyyampundurai BO,638115
Velankattuvalasu BO,638115
Sanarpalayam BO,638051
Thoppupalayam BO,638051
Kollampalayam BO,638002
Lakkapuram BO,638002
Mannathampalayam BO,638153
Ichipalayam BO,638151
Karvazhi BO,638151
Pondilingapuram BO,638151
Elumathur BO,638104
Ramanathapuram Pudur BO,638005
Vengambur BO,638152
Kavundichipalayam BO,638112
Pungambadi BO,638112
Chikkaiah Naicker College BO,638004
Kilwani BO,638502
Kuppandampalayam BO,638502
Savandapur BO,638502
Karalayam BO,638503
Kembanaickenpalayam BO,638503
Kodiveri BO,638503
Kondapanaickenpalayam BO,638503
Nanjagoundenpalayam BO,638476
Pariyur Vellalapalayam BO,638476
Akkaraikodiveri BO,638454
Arasur BO,638454
Salangapalayam BO,638455
Singanallur KVP BO,638455
Theethampalayam BO,638456
Madambakkam BO,603202
Chengattur BO,603302
Zamin Budur BO,603302
Vilanganur BO,603313
Pillaiyarnatham B.O,628721
Velayuthapuram B.O,628552
Muvirunthali B.O,627951
Northachampatti B.O,627951
Vannikonendal B.O,627951
Pothampalayam BO,638460
Pulipar BO,638460
Punjaithamaraikulam BO,638460
Vettuvapalayam BO,641670
Karukkampalayam BO,641654
Karukkankattupudur BO,641654
Kuppandampalayam BO,641654
Periyayipalayam BO,641654
Pudupalayam BO,641654
Velayuthampalayam BO,641654
Kaikattipudur BO,641654
Palangarai BO,641654
Nallur BO,638459
Nochikuttai BO,638459
Shenbagapudur BO,638402
Sundakkampalayam BO,638402
Uthandiyur BO,638402
Valipalayam BO,638402
Ariyappampalayam BO,638402
Kottuveerampalayam BO,638401
Ikkarainegamam BO,638401
Puduvadavalli BO,638401
Thingalur BO,638401
Alathucombai BO,638401
Olalakoil BO,638460
Chikkahalli BO,638461
Chimtahalli BO,638461
Ukkaram BO,638402
Araipalayam BO,638401
Gaighat BO,232331
Rohura BO,232331
Darauli BO,232329
Dhanauta BO,232329
Lahuwar BO,232329
Pachokhar BO,232329
Alawalpur BO,233305
Andhau BO,233305
Arakhpur BO,233305
Belwa Urf Rasulpur BO,233305
Khand B.O,483336
Patori B.O,483336
Kulhua Badkhera B.O,483442
Sansarpur B.O,483442
Dang B.O,483990
Gurjikala B.O,483990
Agaria Tikaria B.O,483334
Katarian BO,144503
Maqsoodpur BO,144503
Hiala BO,144517
Kotli Than Singh BO,144101
Gohir BO,144630
Adhi BO,144623
Ranasar B.O,331001
Jharia B.O,331001
Karwasar B.O,331001
Dhadhar B.O,331001
Ghanghu B.O,331001
Ghantel B.O,331001
Rampura Bass B.O,331001
Kalwasia B.O,331411
Malkasar B.O,331411
Morthal B.O,331029
Rajpura B.O,331029
Satyun B.O,331029
Neema B.O,331305
Nuhand B.O,331305
Sardarpura B.O,331305
Thirpali Bari B.O,331305
Vellapaneri B.O,628552
Zamindevarkulam B.O,628721
Bommiahpuram B.O,628907
Kadalkudi B.O,628907
Karisalkulam B.O,628907
